Data;Godzina;COR;CRO;CROs;CROz
20181104;14;-;231,00;231,00;231,00
20181104;15;-;242,74;242,74;242,74
20181104;16;-;250,91;250,91;250,91
20181104;17;-;237,03;237,03;237,03
20181104;18;-;405,00;405,00;405,00
20181104;19;-;405,00;405,00;405,00
20181104;20;-;237,03;237,03;237,03
20181104;21;-;237,00;237,00;237,00
20181104;22;-;237,00;237,00;237,00
20181104;23;-;228,49;228,49;228,49
20181104;24;-;228,49;228,49;228,49
20181105;1;-;209,49;209,49;209,49
20181105;2;-;209,89;209,89;209,89
20181105;3;-;209,89;209,89;209,89
20181105;4;-;210,00;210,00;210,00
20181105;5;-;210,00;210,00;210,00
20181105;6;-;209,49;209,49;209,49
20181105;7;-;269,60;269,60;269,60
20181105;8;42,58;320,00;320,00;320,00
20181105;9;42,58;360,00;360,00;360,00
20181105;10;42,58;332,31;332,31;332,31
20181105;11;42,58;320,00;320,00;320,00
20181105;12;42,58;320,00;320,00;320,00
20181105;13;42,58;320,00;320,00;320,00
20181105;14;42,58;320,00;320,00;320,00
20181105;15;42,58;320,00;320,00;320,00
20181105;16;42,58;320,00;320,00;320,00
20181105;17;42,58;320,00;320,00;320,00
20181105;18;42,58;347,20;347,20;347,20
20181105;19;42,58;230,00;230,00;230,00
20181105;20;42,58;288,60;288,60;288,60
20181105;21;40,01;305,22;305,22;305,22
20181105;22;29,63;305,52;305,52;305,52
20181105;23;-;210,00;210,00;210,00
20181105;24;-;210,00;210,00;210,00
20181106;1;-;210,00;210,00;210,00
20181106;2;-;209,49;209,49;209,49
20181106;3;-;207,49;207,49;207,49
20181106;4;-;182,19;182,19;182,19
20181106;5;-;182,19;182,19;182,19
20181106;6;-;186,89;186,89;186,89
20181106;7;-;215,00;215,00;215,00
20181106;8;42,58;215,00;215,00;215,00
20181106;9;42,58;223,35;223,35;223,35
20181106;10;42,58;221,91;221,91;221,91
20181106;11;42,58;221,91;221,91;221,91
20181106;12;42,58;221,91;221,91;221,91
20181106;13;42,58;230,00;230,00;230,00
20181106;14;42,58;223,35;223,35;223,35
20181106;15;42,58;221,91;221,91;221,91
20181106;16;42,58;223,35;223,35;223,35
20181106;17;42,58;225,00;225,00;225,00
20181106;18;42,58;225,00;225,00;225,00
20181106;19;42,58;221,65;221,65;221,65
20181106;20;42,58;225,00;225,00;225,00
20181106;21;38,74;215,00;215,00;215,00
20181106;22;30,05;191,91;191,91;191,91
20181106;23;-;209,49;209,49;209,49
20181106;24;-;210,00;210,00;210,00
20181107;1;-;210,00;210,00;210,00
20181107;2;-;210,00;210,00;210,00
20181107;3;-;177,00;177,00;177,00
20181107;4;-;158,11;158,11;158,11
20181107;5;-;161,91;161,91;161,91
20181107;6;-;166,91;166,91;166,91
20181107;7;-;191,91;191,91;191,91
20181107;8;42,58;215,00;215,00;215,00
20181107;9;42,58;215,00;215,00;215,00
20181107;10;42,58;215,00;215,00;215,00
20181107;11;42,58;215,00;215,00;215,00
20181107;12;42,58;215,00;215,00;215,00
20181107;13;42,58;215,00;215,00;215,00
20181107;14;42,58;215,00;215,00;215,00
20181107;15;42,58;215,00;215,00;215,00
20181107;16;42,58;230,00;230,00;230,00
20181107;17;42,58;320,00;320,00;320,00
20181107;18;42,58;230,00;230,00;230,00
20181107;19;42,58;223,35;223,35;223,35
20181107;20;42,58;230,00;230,00;230,00
20181107;21;42,58;220,00;220,00;220,00
20181107;22;31,83;215,00;215,00;215,00
20181107;23;-;210,00;210,00;210,00
20181107;24;-;181,91;181,91;181,91
20181108;1;-;191,89;191,89;191,89
20181108;2;-;191,89;191,89;191,89
20181108;3;-;191,89;191,89;191,89
20181108;4;-;174,94;174,94;174,94
20181108;5;-;191,89;191,89;191,89
20181108;6;-;210,00;210,00;210,00
20181108;7;-;225,00;225,00;225,00
20181108;8;42,58;225,00;225,00;225,00
20181108;9;42,58;230,00;230,00;230,00
20181108;10;42,58;230,00;230,00;230,00
20181108;11;42,58;230,00;230,00;230,00
20181108;12;42,58;269,80;269,80;269,80
20181108;13;42,58;341,00;341,00;341,00
20181108;14;42,58;342,00;342,00;342,00
20181108;15;42,58;376,04;376,04;376,04
20181108;16;42,58;376,04;376,04;376,04
20181108;17;42,58;700,00;700,00;700,00
20181108;18;42,58;1100,00;1100,00;1100,00
20181108;19;42,58;840,00;840,00;840,00
20181108;20;42,58;496,04;496,04;496,04
20181108;21;42,58;499,00;499,00;499,00
20181108;22;42,58;316,74;316,74;316,74
20181108;23;-;254,75;254,75;254,75
20181108;24;-;243,67;243,67;243,67
20181109;1;-;196,89;196,89;196,89
20181109;2;-;195,89;195,89;195,89
20181109;3;-;209,60;209,60;209,60
20181109;4;-;209,60;209,60;209,60
20181109;5;-;210,00;210,00;210,00
20181109;6;-;225,89;225,89;225,89
20181109;7;-;274,40;274,40;274,40
20181109;8;42,58;230,00;230,00;230,00
20181109;9;42,58;379,00;379,00;379,00
20181109;10;42,58;379,00;379,00;379,00
20181109;11;42,58;303,40;303,40;303,40
20181109;12;42,58;355,00;355,00;355,00
20181109;13;42,58;385,00;385,00;385,00
20181109;14;42,58;382,00;382,00;382,00
20181109;15;42,58;316,55;316,55;316,55
20181109;16;42,58;338,40;338,40;338,40
20181109;17;42,58;559,00;559,00;559,00
20181109;18;42,58;832,36;832,36;832,36
20181109;19;42,58;340,60;340,60;340,60
20181109;20;42,58;295,00;295,00;295,00
20181109;21;42,58;230,00;230,00;230,00
20181109;22;31,75;248,50;248,50;248,50
20181109;23;-;225,89;225,89;225,89
20181109;24;-;209,60;209,60;209,60
20181110;1;-;199,89;199,89;199,89
20181110;2;-;190,00;190,00;190,00
20181110;3;-;170,00;170,00;170,00
20181110;4;-;170,00;170,00;170,00
20181110;5;-;170,00;170,00;170,00
20181110;6;-;170,00;170,00;170,00
20181110;7;-;190,00;190,00;190,00
20181110;8;-;236,86;236,86;236,86
20181110;9;-;262,02;262,02;262,02
20181110;10;-;280,00;280,00;280,00
20181110;11;-;280,00;280,00;280,00
20181110;12;-;286,44;286,44;286,44
20181110;13;-;280,00;280,00;280,00
20181110;14;-;209,00;209,00;209,00
20181110;15;-;252,48;252,48;252,48
20181110;16;-;200,89;200,89;200,89
20181110;17;-;215,00;215,00;215,00
20181110;18;-;229,80;229,80;229,80
20181110;19;-;200,89;200,89;200,89
20181110;20;-;199,89;199,89;199,89
20181110;21;-;199,89;199,89;199,89
20181110;22;-;199,89;199,89;199,89
20181110;23;-;190,00;190,00;190,00
20181110;24;-;170,00;170,00;170,00
20181111;1;-;172,91;172,91;172,91
20181111;2;-;190,89;190,89;190,89
20181111;3;-;160,91;160,91;160,91
20181111;4;-;160,91;160,91;160,91
20181111;5;-;160,91;160,91;160,91
20181111;6;-;160,91;160,91;160,91
20181111;7;-;169,91;169,91;169,91
20181111;8;-;155,50;155,50;155,50
20181111;9;-;153,20;153,20;153,20
20181111;10;-;163,91;163,91;163,91
20181111;11;-;173,00;173,00;173,00
20181111;12;-;173,00;173,00;173,00
20181111;13;-;173,00;173,00;173,00
20181111;14;-;173,00;173,00;173,00
20181111;15;-;173,00;173,00;173,00
20181111;16;-;175,91;175,91;175,91
20181111;17;-;190,89;190,89;190,89
20181111;18;-;194,00;194,00;194,00
20181111;19;-;194,00;194,00;194,00
20181111;20;-;190,89;190,89;190,89
20181111;21;-;194,00;194,00;194,00
20181111;22;-;173,00;173,00;173,00
20181111;23;-;161,91;161,91;161,91
20181111;24;-;160,91;160,91;160,91
20181112;1;-;172,43;172,43;172,43
20181112;2;-;172,19;172,19;172,19
20181112;3;-;164,91;164,91;164,91
20181112;4;-;172,31;172,31;172,31
20181112;5;-;172,31;172,31;172,31
20181112;6;-;200,00;200,00;200,00
20181112;7;-;238,80;238,80;238,80
20181112;8;-;251,84;251,84;251,84
20181112;9;-;264,52;264,52;264,52
20181112;10;-;282,00;282,00;282,00
20181112;11;-;275,91;275,91;275,91
20181112;12;-;244,24;244,24;244,24
20181112;13;-;210,00;210,00;210,00
20181112;14;-;210,00;210,00;210,00
20181112;15;-;244,24;244,24;244,24
20181112;16;-;244,24;244,24;244,24
20181112;17;-;210,10;210,10;210,10
20181112;18;-;208,50;208,50;208,50
20181112;19;-;208,00;208,00;208,00
20181112;20;-;209,00;209,00;209,00
20181112;21;-;202,89;202,89;202,89
20181112;22;-;207,00;207,00;207,00
20181112;23;-;208,28;208,28;208,28
20181112;24;-;200,00;200,00;200,00
20181113;1;-;187,00;187,00;187,00
20181113;2;-;173,91;173,91;173,91
20181113;3;-;183,96;183,96;183,96
20181113;4;-;183,96;183,96;183,96
20181113;5;-;200,00;200,00;200,00
20181113;6;-;200,00;200,00;200,00
20181113;7;-;235,95;235,95;235,95
20181113;8;36,15;295,80;295,80;295,80
20181113;9;42,58;292,92;292,92;292,92
20181113;10;41,11;247,83;247,83;247,83
20181113;11;42,26;247,83;247,83;247,83
20181113;12;40,58;294,63;294,63;294,63
20181113;13;42,34;296,69;296,69;296,69
20181113;14;42,58;319,46;319,46;319,46
20181113;15;42,08;322,30;322,30;322,30
20181113;16;42,11;331,00;331,00;331,00
20181113;17;42,58;326,80;326,80;326,80
20181113;18;42,58;320,55;320,55;320,55
20181113;19;42,05;295,80;295,80;295,80
20181113;20;40,06;322,32;322,32;322,32
20181113;21;31,17;295,83;295,83;295,83
20181113;22;25,84;215,00;215,00;215,00
20181113;23;-;220,89;220,89;220,89
20181113;24;-;210,00;210,00;210,00
20181114;1;-;210,00;210,00;210,00
20181114;2;-;203,89;203,89;203,89
20181114;3;-;200,00;200,00;200,00
20181114;4;-;207,42;207,42;207,42
20181114;5;-;210,00;210,00;210,00
20181114;6;-;210,00;210,00;210,00
20181114;7;-;251,68;251,68;251,68
20181114;8;39,62;223,35;223,35;223,35
20181114;9;42,58;251,68;251,68;251,68
20181114;10;42,58;301,19;301,19;301,19
20181114;11;42,58;320,00;320,00;320,00
20181114;12;42,58;320,00;320,00;320,00
20181114;13;42,58;320,00;320,00;320,00
20181114;14;42,58;320,00;320,00;320,00
20181114;15;42,58;317,15;317,15;317,15
20181114;16;42,58;320,00;320,00;320,00
20181114;17;42,58;320,00;320,00;320,00
20181114;18;42,58;320,00;320,00;320,00
20181114;19;42,58;340,00;340,00;340,00
20181114;20;42,58;332,32;332,32;332,32
20181114;21;42,58;320,00;320,00;320,00
20181114;22;35,29;251,68;251,68;251,68
20181114;23;-;260,00;260,00;260,00
20181114;24;-;251,68;251,68;251,68
20181115;1;-;228,89;228,89;228,89
20181115;2;-;210,00;210,00;210,00
20181115;3;-;210,00;210,00;210,00
20181115;4;-;210,00;210,00;210,00
20181115;5;-;210,89;210,89;210,89
20181115;6;-;210,89;210,89;210,89
20181115;7;-;251,68;251,68;251,68
20181115;8;42,58;313,11;313,11;313,11
20181115;9;42,58;320,00;320,00;320,00
20181115;10;42,58;340,00;340,00;340,00
20181115;11;42,58;320,00;320,00;320,00
20181115;12;42,58;320,00;320,00;320,00
20181115;13;42,58;320,00;320,00;320,00
20181115;14;42,58;325,00;325,00;325,00
20181115;15;42,58;320,00;320,00;320,00
20181115;16;42,58;320,00;320,00;320,00
20181115;17;42,58;360,00;360,00;360,00
20181115;18;42,58;340,00;340,00;340,00
20181115;19;42,58;251,68;251,68;251,68
20181115;20;42,58;232,60;232,60;232,60
20181115;21;37,38;223,35;223,35;223,35
20181115;22;28,82;215,00;215,00;215,00
20181115;23;-;210,00;210,00;210,00
20181115;24;-;200,00;200,00;200,00
20181116;1;-;200,00;200,00;200,00
20181116;2;-;200,00;200,00;200,00
20181116;3;-;188,66;188,66;188,66
20181116;4;-;196,50;196,50;196,50
20181116;5;-;180,66;180,66;180,66
20181116;6;-;196,50;196,50;196,50
20181116;7;-;249,46;249,46;249,46
20181116;8;34,23;251,68;251,68;251,68
20181116;9;40,10;320,00;320,00;320,00
20181116;10;35,93;313,20;313,20;313,20
20181116;11;39,90;320,00;320,00;320,00
20181116;12;41,74;320,00;320,00;320,00
20181116;13;42,58;320,00;320,00;320,00
20181116;14;42,58;320,00;320,00;320,00
20181116;15;42,58;324,40;324,40;324,40
20181116;16;42,58;357,21;357,21;357,21
20181116;17;42,58;436,49;436,49;436,49
20181116;18;42,58;320,00;320,00;320,00
20181116;19;42,54;251,68;251,68;251,68
20181116;20;36,89;251,68;251,68;251,68
20181116;21;32,25;251,68;251,68;251,68
20181116;22;25,03;251,68;251,68;251,68
20181116;23;-;220,00;220,00;220,00
20181116;24;-;209,55;209,55;209,55
20181117;1;-;200,00;200,00;200,00
20181117;2;-;194,87;194,87;194,87
20181117;3;-;194,87;194,87;194,87
20181117;4;-;194,87;194,87;194,87
20181117;5;-;200,00;200,00;200,00
20181117;6;-;200,00;200,00;200,00
20181117;7;-;223,89;223,89;223,89
20181117;8;-;200,00;200,00;200,00
20181117;9;-;297,48;297,48;297,48
20181117;10;-;280,00;280,00;280,00
20181117;11;-;266,50;266,50;266,50
20181117;12;-;231,17;231,17;231,17
20181117;13;-;231,20;231,20;231,20
20181117;14;-;231,17;231,17;231,17
20181117;15;-;230,00;230,00;230,00
20181117;16;-;280,00;280,00;280,00
20181117;17;-;280,00;280,00;280,00
20181117;18;-;280,00;280,00;280,00
20181117;19;-;230,00;230,00;230,00
20181117;20;-;251,68;251,68;251,68
20181117;21;-;251,68;251,68;251,68
20181117;22;-;206,89;206,89;206,89
20181117;23;-;206,89;206,89;206,89
20181117;24;-;206,89;206,89;206,89
20181118;1;-;224,89;224,89;224,89
20181118;2;-;199,89;199,89;199,89
20181118;3;-;171,00;171,00;171,00
20181118;4;-;200,00;200,00;200,00
20181118;5;-;200,00;200,00;200,00
20181118;6;-;191,00;191,00;191,00
20181118;7;-;200,00;200,00;200,00
20181118;8;-;191,00;191,00;191,00
20181118;9;-;199,89;199,89;199,89
20181118;10;-;200,00;200,00;200,00
20181118;11;-;200,00;200,00;200,00
20181118;12;-;200,89;200,89;200,89
20181118;13;-;200,89;200,89;200,89
20181118;14;-;222,01;222,01;222,01
20181118;15;-;200,89;200,89;200,89
20181118;16;-;201,89;201,89;201,89
20181118;17;-;225,99;225,99;225,99
20181118;18;-;203,00;203,00;203,00
20181118;19;-;200,00;200,00;200,00
20181118;20;-;225,99;225,99;225,99
20181118;21;-;225,99;225,99;225,99
20181118;22;-;199,89;199,89;199,89
20181118;23;-;224,89;224,89;224,89
20181118;24;-;224,89;224,89;224,89
20181119;1;-;210,00;210,00;210,00
20181119;2;-;210,00;210,00;210,00
20181119;3;-;203,38;203,38;203,38
20181119;4;-;210,00;210,00;210,00
20181119;5;-;210,00;210,00;210,00
20181119;6;-;197,89;197,89;197,89
20181119;7;-;242,38;242,38;242,38
20181119;8;29,67;220,00;220,00;220,00
20181119;9;32,43;215,00;215,00;215,00
20181119;10;31,70;221,65;221,65;221,65
20181119;11;32,94;220,00;220,00;220,00
20181119;12;31,94;223,35;223,35;223,35
20181119;13;35,18;320,00;320,00;320,00
20181119;14;32,06;255,01;255,01;255,01
20181119;15;31,77;300,63;300,63;300,63
20181119;16;39,20;320,00;320,00;320,00
20181119;17;40,87;306,74;306,74;306,74
20181119;18;39,24;230,00;230,00;230,00
20181119;19;36,07;215,00;215,00;215,00
20181119;20;33,90;215,00;215,00;215,00
20181119;21;29,04;215,00;215,00;215,00
20181119;22;23,90;215,00;215,00;215,00
20181119;23;-;197,89;197,89;197,89
20181119;24;-;197,89;197,89;197,89
20181120;1;-;209,57;209,57;209,57
20181120;2;-;210,00;210,00;210,00
20181120;3;-;210,00;210,00;210,00
20181120;4;-;209,63;209,63;209,63
20181120;5;-;210,00;210,00;210,00
20181120;6;-;213,95;213,95;213,95
20181120;7;-;244,57;244,57;244,57
20181120;8;29,39;288,00;288,00;288,00
20181120;9;33,35;320,00;320,00;320,00
20181120;10;35,87;320,00;320,00;320,00
20181120;11;32,62;320,00;320,00;320,00
20181120;12;34,68;295,90;295,90;295,90
20181120;13;35,42;320,00;320,00;320,00
20181120;14;36,19;320,00;320,00;320,00
20181120;15;34,49;320,00;320,00;320,00
20181120;16;34,80;320,00;320,00;320,00
20181120;17;40,15;360,00;360,00;360,00
20181120;18;40,28;320,00;320,00;320,00
20181120;19;33,79;297,14;297,14;297,14
20181120;20;34,07;298,14;298,14;298,14
20181120;21;28,73;296,71;296,71;296,71
20181120;22;23,66;283,14;283,14;283,14
20181120;23;-;236,24;236,24;236,24
20181120;24;-;225,89;225,89;225,89
20181121;1;-;210,00;210,00;210,00
20181121;2;-;210,00;210,00;210,00
20181121;3;-;200,89;200,89;200,89
20181121;4;-;200,89;200,89;200,89
20181121;5;-;200,89;200,89;200,89
20181121;6;-;200,89;200,89;200,89
20181121;7;-;244,24;244,24;244,24
20181121;8;31,53;283,20;283,20;283,20
20181121;9;38,83;323,69;323,69;323,69
20181121;10;42,58;360,00;360,00;360,00
20181121;11;42,58;345,09;345,09;345,09
20181121;12;42,58;460,70;460,70;460,70
20181121;13;42,58;360,00;360,00;360,00
20181121;14;42,58;500,20;500,20;500,20
20181121;15;42,58;460,30;460,30;460,30
20181121;16;42,58;460,70;460,70;460,70
20181121;17;42,58;501,53;501,53;501,53
20181121;18;42,58;501,53;501,53;501,53
20181121;19;42,58;500,20;500,20;500,20
20181121;20;42,58;460,30;460,30;460,30
20181121;21;42,58;360,00;360,00;360,00
20181121;22;39,53;320,00;320,00;320,00
20181121;23;-;244,27;244,27;244,27
20181121;24;-;246,93;246,93;246,93
20181122;1;-;222,66;222,66;222,66
20181122;2;-;222,66;222,66;222,66
20181122;3;-;222,66;222,66;222,66
20181122;4;-;224,89;224,89;224,89
20181122;5;-;224,89;224,89;224,89
20181122;6;-;248,98;248,98;248,98
20181122;7;-;310,09;310,09;310,09
20181122;8;42,58;500,20;500,20;500,20
20181122;9;42,58;1050,00;1050,00;1050,00
20181122;10;42,58;1344,35;1344,35;1344,35
20181122;11;42,58;1286,02;1286,02;1286,02
20181122;12;42,58;1490,00;1490,00;1490,00
20181122;13;42,58;1306,58;1306,58;1306,58
20181122;14;42,58;1450,00;1450,00;1450,00
20181122;15;42,58;1499,99;1499,99;1499,99
20181122;16;42,58;1499,99;1499,99;1499,99
20181122;17;42,58;1490,00;1490,00;1490,00
20181122;18;42,58;1490,00;1490,00;1490,00
20181122;19;42,58;1450,00;1450,00;1450,00
20181122;20;42,58;1297,19;1297,19;1297,19
20181122;21;42,58;1000,00;1000,00;1000,00
20181122;22;42,58;360,00;360,00;360,00
20181122;23;-;310,41;310,41;310,41
20181122;24;-;258,00;258,00;258,00
20181123;1;-;251,68;251,68;251,68
20181123;2;-;251,68;251,68;251,68
20181123;3;-;251,68;251,68;251,68
20181123;4;-;251,68;251,68;251,68
20181123;5;-;251,68;251,68;251,68
20181123;6;-;251,68;251,68;251,68
20181123;7;-;255,71;255,71;255,71
20181123;8;42,58;510,00;510,00;510,00
20181123;9;42,58;1261,17;1261,17;1261,17
20181123;10;42,58;1338,33;1338,33;1338,33
20181123;11;42,58;1431,65;1431,65;1431,65
20181123;12;42,58;1450,00;1450,00;1450,00
20181123;13;42,58;1309,96;1309,96;1309,96
20181123;14;42,58;1308,62;1308,62;1308,62
20181123;15;42,58;1300,73;1300,73;1300,73
20181123;16;42,58;1311,58;1311,58;1311,58
20181123;17;42,58;700,00;700,00;700,00
20181123;18;42,58;510,00;510,00;510,00
20181123;19;42,58;600,00;600,00;600,00
20181123;20;42,58;510,00;510,00;510,00
20181123;21;42,58;460,50;460,50;460,50
20181123;22;42,58;299,96;299,96;299,96
20181123;23;-;251,68;251,68;251,68
20181123;24;-;237,72;237,72;237,72
20181124;1;-;251,09;251,09;251,09
20181124;2;-;251,09;251,09;251,09
20181124;3;-;251,09;251,09;251,09
20181124;4;-;251,09;251,09;251,09
20181124;5;-;208,89;208,89;208,89
20181124;6;-;208,89;208,89;208,89
20181124;7;-;210,89;210,89;210,89
20181124;8;-;251,68;251,68;251,68
20181124;9;-;251,68;251,68;251,68
20181124;10;-;480,12;480,12;480,12
20181124;11;-;619,41;619,41;619,41
20181124;12;-;721,41;721,41;721,41
20181124;13;-;721,42;721,42;721,42
20181124;14;-;510,00;510,00;510,00
20181124;15;-;385,00;385,00;385,00
20181124;16;-;450,00;450,00;450,00
20181124;17;-;724,61;724,61;724,61
20181124;18;-;510,00;510,00;510,00
20181124;19;-;343,00;343,00;343,00
20181124;20;-;251,68;251,68;251,68
20181124;21;-;225,91;225,91;225,91
20181124;22;-;251,68;251,68;251,68
20181124;23;-;209,89;209,89;209,89
20181124;24;-;200,00;200,00;200,00
20181125;1;-;200,00;200,00;200,00
20181125;2;-;194,00;194,00;194,00
20181125;3;-;200,00;200,00;200,00
20181125;4;-;194,00;194,00;194,00
20181125;5;-;194,00;194,00;194,00
20181125;6;-;194,00;194,00;194,00
20181125;7;-;200,00;200,00;200,00
20181125;8;-;200,00;200,00;200,00
20181125;9;-;210,89;210,89;210,89
20181125;10;-;251,68;251,68;251,68
20181125;11;-;251,68;251,68;251,68
20181125;12;-;251,68;251,68;251,68
20181125;13;-;209,00;209,00;209,00
20181125;14;-;209,00;209,00;209,00
20181125;15;-;210,89;210,89;210,89
20181125;16;-;251,68;251,68;251,68
20181125;17;-;251,68;251,68;251,68
20181125;18;-;251,68;251,68;251,68
20181125;19;-;251,68;251,68;251,68
20181125;20;-;212,00;212,00;212,00
20181125;21;-;209,89;209,89;209,89
20181125;22;-;200,89;200,89;200,89
20181125;23;-;251,68;251,68;251,68
20181125;24;-;194,00;194,00;194,00
20181126;1;-;240,10;240,10;240,10
20181126;2;-;235,00;235,00;235,00
20181126;3;-;229,89;229,89;229,89
20181126;4;-;229,89;229,89;229,89
20181126;5;-;224,48;224,48;224,48
20181126;6;-;210,00;210,00;210,00
20181126;7;-;252,86;252,86;252,86
20181126;8;42,58;251,68;251,68;251,68
20181126;9;42,58;320,00;320,00;320,00
20181126;10;42,58;320,00;320,00;320,00
20181126;11;42,58;251,68;251,68;251,68
20181126;12;42,58;450,00;450,00;450,00
20181126;13;42,58;450,00;450,00;450,00
20181126;14;42,58;450,00;450,00;450,00
20181126;15;42,58;450,00;450,00;450,00
20181126;16;42,58;450,00;450,00;450,00
20181126;17;42,58;510,00;510,00;510,00
20181126;18;42,58;450,00;450,00;450,00
20181126;19;42,58;251,68;251,68;251,68
20181126;20;42,58;260,00;260,00;260,00
20181126;21;42,58;318,23;318,23;318,23
20181126;22;34,26;251,68;251,68;251,68
20181126;23;-;210,89;210,89;210,89
20181126;24;-;250,10;250,10;250,10
20181127;1;-;210,00;210,00;210,00
20181127;2;-;210,00;210,00;210,00
20181127;3;-;208,89;208,89;208,89
20181127;4;-;210,00;210,00;210,00
20181127;5;-;210,00;210,00;210,00
20181127;6;-;228,89;228,89;228,89
20181127;7;-;280,00;280,00;280,00
20181127;8;42,58;320,00;320,00;320,00
20181127;9;42,58;279,00;279,00;279,00
20181127;10;42,58;389,00;389,00;389,00
20181127;11;42,58;251,68;251,68;251,68
20181127;12;42,58;254,00;254,00;254,00
20181127;13;42,58;251,68;251,68;251,68
20181127;14;42,58;251,68;251,68;251,68
20181127;15;42,58;251,68;251,68;251,68
20181127;16;42,58;251,68;251,68;251,68
20181127;17;42,58;345,00;345,00;345,00
20181127;18;42,58;525,68;525,68;525,68
20181127;19;42,58;345,00;345,00;345,00
20181127;20;42,58;359,51;359,51;359,51
20181127;21;42,58;381,00;381,00;381,00
20181127;22;42,58;320,00;320,00;320,00
20181127;23;-;270,00;270,00;270,00
20181127;24;-;252,89;252,89;252,89
20181128;1;-;251,68;251,68;251,68
20181128;2;-;249,68;249,68;249,68
20181128;3;-;251,68;251,68;251,68
20181128;4;-;249,65;249,65;249,65
20181128;5;-;251,68;251,68;251,68
20181128;6;-;251,68;251,68;251,68
20181128;7;-;280,00;280,00;280,00
20181128;8;42,58;391,62;391,62;391,62
20181128;9;42,58;429,74;429,74;429,74
20181128;10;42,58;450,00;450,00;450,00
20181128;11;42,58;450,00;450,00;450,00
20181128;12;42,58;450,00;450,00;450,00
20181128;13;42,58;510,00;510,00;510,00
20181128;14;42,58;510,00;510,00;510,00
20181128;15;42,58;251,68;251,68;251,68
20181128;16;42,58;251,68;251,68;251,68
20181128;17;42,58;251,68;251,68;251,68
20181128;18;42,58;251,68;251,68;251,68
20181128;19;42,58;229,37;229,37;229,37
